token_id,time_est,time_est_sell,price,price_sell,floor_price,floor_price_sell,price_ratio,price_ratio_sell,pnl,pnl_w_fees,model_file_idx,model_dt_est,price_ratio_pred,price_ratio_diff,listed_file_idx,listed_dt_est,rarest_trait,rarest_trait_price_1,rarest_trait_price_2,rarest_trait_price_3,edge,required_edge,edge_ratio,cumul_pnl_w_fees
1875,2022-01-21 10:24:19,2022-01-28 05:02:02,1.31,1.79,1.32,1.777,0.9924242424242424,1.007315700619021,0.48,0.30099999999999993,5,2022-01-21 08:05:10,1.0471738827528163,0.05474964032857388,6,2022-01-21 09:04:35,background_clouds,1.31,2.0,2.2,0.05474964032857388,0.12417326034846529,0.44091328660398305,31.435099999999974
5231,2022-01-23 07:18:31,2022-02-15 18:44:12,1.57,1.94,1.4880000000000002,1.8,1.0551075268817203,1.0777777777777777,0.3699999999999999,0.17599999999999988,6,2022-01-21 18:02:34,1.1037838736294654,0.048676346747745125,7,2022-01-21 18:19:19,flair_curly,1.57,2.785,2.95,0.048676346747745125,0.11011027586190697,0.44206906545935626,31.611099999999972
3003,2022-02-01 05:09:34,2022-02-05 19:36:36,3.69,2.0,3.28,1.9,1.125,1.0526315789473684,-1.69,-1.89,27,2022-01-31 21:22:58,1.2838257484248703,0.1588257484248703,29,2022-01-31 21:36:07,necklace_heart pendant,3.69,3.8,4.5,0.1588257484248703,0.35821868228805304,0.44337650792080785,29.72109999999997
9527,2022-01-17 12:05:02,2022-01-18 11:24:34,1.2,1.6,1.0,1.349,1.2,1.1860637509266123,0.40000000000000013,0.2400000000000001,0,2022-01-16 22:22:13,1.2602593874145909,0.060259387414590915,1,2022-01-16 23:20:19,necklace_fashion scarf,1.2,2.95,3.29,0.060259387414590915,0.133135070319067,0.4526184368264148,29.96109999999997
4564,2022-01-30 20:55:36,2022-01-31 19:59:16,2.98,3.9,2.75,3.0,1.0836363636363637,1.3,0.9199999999999999,0.5299999999999999,24,2022-01-30 15:56:45,1.3557602998832032,0.2721239362468395,25,2022-01-30 16:10:20,clothes_queen,2.49,2.69,2.87,0.2721239362468395,0.5994957270302055,0.45392139422726624,30.49109999999997
6680,2022-01-18 13:14:10,2022-01-26 10:24:46,1.44,1.35,1.35,1.33,1.0666666666666667,1.0150375939849625,-0.08999999999999986,-0.22499999999999987,2,2022-01-18 09:23:54,1.1197019204512622,0.053035253784595504,3,2022-01-18 09:45:08,flair_dual ponys,1.44,3.427,3.69,0.053035253784595504,0.1167162184772251,0.4543948945273985,30.26609999999997
3720,2022-01-19 18:39:46,2022-01-22 09:55:15,1.77,1.2,1.72,1.19,1.0290697674418605,1.0084033613445378,-0.5700000000000001,-0.6900000000000001,4,2022-01-19 08:11:25,1.0775150713619184,0.04844530392005786,5,2022-01-19 08:32:45,flair_beret,1.77,3.6,3.9,0.04844530392005786,0.10629778795310371,0.45575081902391873,29.57609999999997
6607,2022-01-22 09:01:40,2022-01-30 18:19:22,1.15,2.76,1.15,2.75,1.0,1.0036363636363637,1.6099999999999999,1.3339999999999999,6,2022-01-21 18:02:34,1.0555531983510427,0.055553198351042665,7,2022-01-21 18:19:19,eye shadow_orange,1.15,3.25,3.4,0.055553198351042665,0.11858772924342005,0.4684565486283235,30.910099999999968
8520,2022-01-18 15:32:40,2022-01-24 03:00:27,1.5,1.9,1.33,1.6,1.1278195488721805,1.1874999999999998,0.3999999999999999,0.2099999999999999,2,2022-01-18 09:23:54,1.1873015396376965,0.05948199076551597,3,2022-01-18 09:45:08,clothes_firefighter,1.5,2.29,2.59,0.05948199076551597,0.12632365430411663,0.47086977568204796,31.12009999999997
821,2022-01-17 11:49:42,2022-02-04 22:26:58,1.19,2.29,1.0,2.289,1.19,1.0004368719965049,1.1,0.8710000000000001,0,2022-01-16 22:22:13,1.2483484041140323,0.058348404114032304,1,2022-01-16 23:20:19,flair_disco,1.19,2.5,2.75,0.058348404114032304,0.12316286913953663,0.4737499582599593,31.991099999999967
8685,2022-02-07 22:54:52,2022-02-08 10:35:58,2.29,2.64,2.29,2.59,1.0,1.0193050193050195,0.3500000000000001,0.08600000000000008,40,2022-02-07 21:33:04,1.1089710861824633,0.10897108618246332,42,2022-02-07 21:47:57,flair_firefighter,1.64,2.25,2.29,0.10897108618246332,0.22955725056501142,0.4747011297367073,32.077099999999966
586,2022-01-26 08:47:25,2022-01-26 12:48:02,1.35,1.45,1.33,1.39,1.0150375939849625,1.0431654676258992,0.09999999999999987,-0.04500000000000012,11,2022-01-25 09:11:09,1.064380391139671,0.04934279715470846,12,2022-01-25 09:28:21,flair_scrubs,1.35,2.5,3.5,0.04934279715470846,0.10350518817175973,0.47671810492076483,32.032099999999964
9677,2022-01-31 21:17:25,2022-02-05 12:47:15,3.888,2.4,3.29,2.08,1.1817629179331306,1.1538461538461537,-1.488,-1.728,26,2022-01-31 20:35:51,1.4072252158166108,0.22546229788348016,28,2022-01-31 20:48:36,flair_cowgirl hat,3.5,3.78,3.888,0.22546229788348016,0.46510888223795643,0.4847516495462892,30.304099999999963
6734,2022-01-18 18:22:54,2022-01-24 23:35:47,3.33,3.55,1.63,1.6,2.042944785276074,2.2187499999999996,0.21999999999999975,-0.13500000000000023,2,2022-01-18 09:23:54,2.526672233276682,0.4837274480006082,3,2022-01-18 09:45:08,flair_astronaut helmet,3.5,3.88,4.22,0.4837274480006082,0.9711266695735616,0.49810952902057687,30.16909999999996
1986,2022-02-07 23:56:11,2022-02-16 01:37:35,2.6,1.95,2.4,1.75,1.0833333333333335,1.1142857142857143,-0.6500000000000001,-0.8450000000000002,40,2022-02-07 21:33:04,1.2422356408086117,0.15890230747527823,42,2022-02-07 21:47:57,flair_princess,1.93,1.99,2.0,0.15890230747527823,0.3098383070685055,0.5128555890287149,29.324099999999962
1926,2022-01-18 01:51:40,2022-01-30 19:56:48,1.25,2.79,1.23,2.75,1.016260162601626,1.0145454545454546,1.54,1.2610000000000001,1,2022-01-17 14:27:42,1.075711510323261,0.05945134772163496,2,2022-01-17 14:49:29,clothes_pilot,1.25,3.25,3.69,0.05945134772163496,0.1148024735060697,0.5178577247161118,30.58509999999996
6666,2022-01-19 20:52:19,2022-01-23 07:18:31,1.187,1.589,1.788,1.4880000000000002,0.6638702460850112,1.0678763440860213,0.4019999999999999,0.2430999999999999,4,2022-01-19 08:11:25,1.1436630596286845,0.4797928135436733,5,2022-01-19 08:32:45,necklace_rave,1.187,3.3,3.74,0.4797928135436733,0.9238540651990302,0.5193383150187354,30.82819999999996
4242,2022-01-18 15:28:13,2022-01-21 04:47:08,1.44,1.49,1.33,1.45,1.0827067669172932,1.0275862068965518,0.050000000000000044,-0.09899999999999995,2,2022-01-18 09:23:54,1.1430083723722777,0.06030160545498453,3,2022-01-18 09:45:08,background_clouds,1.44,2.5989999999999998,2.8,0.06030160545498453,0.11521205766161693,0.5233966537781409,30.72919999999996
6658,2022-01-18 16:28:10,2022-01-25 21:10:57,1.75,1.9,1.6,1.45,1.09375,1.3103448275862069,0.1499999999999999,-0.04000000000000009,2,2022-01-18 09:23:54,1.170165485196726,0.07641548519672603,3,2022-01-18 09:45:08,clothes_softball,1.75,2.5,2.95,0.07641548519672603,0.13802509289611314,0.5536347311444405,30.68919999999996
95,2022-01-18 05:45:46,2022-01-21 16:19:58,1.35,1.5,1.23,1.39,1.0975609756097562,1.0791366906474822,0.1499999999999999,-1.1102230246251565e-16,1,2022-01-17 14:27:42,1.1665754029205175,0.06901442731076135,2,2022-01-17 14:49:29,flair_disco,1.35,3.5,3.5,0.06901442731076135,0.12427409941061911,0.5553403938396526,30.68919999999996
2295,2022-01-18 09:26:19,2022-01-30 20:30:39,2.88,4.2,1.35,2.74,2.1333333333333333,1.532846715328467,1.3200000000000003,0.9000000000000002,2,2022-01-18 09:23:54,2.2887057115427547,0.1553723782094214,2,2022-01-17 14:49:29,clothes_caregiver,2.88,10.95,11.11,0.1553723782094214,0.2784419489926345,0.5580063592125315,31.58919999999996
2436,2022-01-30 04:46:17,2022-01-30 09:25:23,2.5,2.66,2.468,2.6489999999999996,1.012965964343598,1.004152510381276,0.16000000000000014,-0.10599999999999987,22,2022-01-29 21:14:34,1.1965882554578917,0.18362229111429373,23,2022-01-29 21:28:09,flair_leopard ears,2.05,2.3,2.5,0.18362229111429373,0.3180014919950577,0.5774258792381627,31.48319999999996
5662,2022-01-29 22:58:05,2022-02-08 14:20:43,2.45,2.15,2.44,2.3,1.0040983606557379,0.9347826086956522,-0.30000000000000027,-0.5150000000000002,22,2022-01-29 21:14:34,1.254124125225736,0.25002576456999814,23,2022-01-29 21:28:09,glasses_red heart eyes,2.0,2.45,2.49,0.25002576456999814,0.429581338872101,0.5820219407725208,30.96819999999996
6254,2022-01-17 01:01:36,2022-02-15 11:02:51,0.9790000000000001,1.768,0.93,1.7684,1.0526881720430108,0.9997738068310337,0.7889999999999999,0.6121999999999999,0,2022-01-16 22:22:13,1.1233515167637906,0.07066334472077984,1,2022-01-16 23:20:19,flair_curly,0.9790000000000001,2.5,2.95,0.07066334472077984,0.11866965475946484,0.5954626299706487,31.580399999999962
800,2022-01-23 23:54:44,2022-01-25 23:58:28,1.679,1.43,1.64,1.425,1.0237804878048782,1.0035087719298246,-0.2490000000000001,-0.3920000000000001,8,2022-01-23 22:26:12,1.0906304531544886,0.06684996534961041,9,2022-01-23 22:39:35,clothes_scientist,1.679,2.77,2.99,0.06684996534961041,0.11109232535727988,0.6017514273341271,31.188399999999962
2764,2022-02-03 22:37:16,2022-02-08 03:10:52,2.2,2.69,2.3,2.45,0.9565217391304349,1.0979591836734692,0.48999999999999977,0.22099999999999975,33,2022-02-03 21:44:03,1.1133176474224942,0.15679590829205925,35,2022-02-03 21:58:54,clothes_pilot,1.8940000000000001,1.99,2.2,0.15679590829205925,0.2541432230956472,0.6169588406968809,31.409399999999962
6194,2022-01-31 20:04:00,2022-02-04 16:35:49,1.6,1.89,3.0,2.0,0.5333333333333333,0.945,0.2899999999999998,0.10099999999999981,25,2022-01-31 07:47:41,1.107464919546381,0.5741315862130477,27,2022-01-31 17:17:55,necklace_rave,1.6,1.74,1.75,0.5741315862130477,0.9230078771022752,0.622022412219815,31.51039999999996
2319,2022-01-17 19:36:58,2022-01-20 03:58:20,1.21,1.7,1.23,1.7,0.983739837398374,1.0,0.49,0.31999999999999995,1,2022-01-17 14:27:42,1.0487648351552596,0.06502499775688564,2,2022-01-17 14:49:29,flair_police,1.21,2.75,3.3,0.06502499775688564,0.10255537681503406,0.6340476704031117,31.830399999999962
9271,2022-01-21 11:40:48,2022-01-29 16:36:14,1.6,2.45,1.38,2.32,1.1594202898550727,1.0560344827586208,0.8500000000000001,0.6050000000000001,5,2022-01-21 08:05:10,1.2389095239218797,0.07948923406680697,6,2022-01-21 09:04:35,eye shadow_orange,1.6,2.5,2.84,0.07948923406680697,0.1253257169079674,0.6342611558741744,32.43539999999996
6020,2022-01-29 03:56:21,2022-01-31 14:30:05,1.8,2.9,1.8,2.89,1.0,1.0034602076124566,1.0999999999999999,0.8099999999999998,19,2022-01-28 09:05:16,1.1543467939218999,0.15434679392189987,20,2022-01-28 09:21:28,necklace_pink scarf,1.8,2.0,2.0,0.15434679392189987,0.24217075003303756,0.6373469706842939,33.24539999999996
2200,2022-01-18 15:30:32,2022-01-19 17:27:01,1.44,1.6980000000000002,1.33,1.6980000000000002,1.0827067669172932,1.0,0.25800000000000023,0.0882000000000002,2,2022-01-18 09:23:54,1.1536736332317434,0.07096686631445026,3,2022-01-18 09:45:08,flair_angel,1.44,3.0,3.25,0.07096686631445026,0.11118093685242608,0.6383006684738302,33.33359999999996
7132,2022-01-23 00:21:40,2022-02-11 14:40:29,1.345,1.98,1.345,1.929,1.0,1.026438569206843,0.635,0.437,6,2022-01-21 18:02:34,1.0652887539975189,0.06528875399751888,7,2022-01-21 18:19:19,flair_police,1.345,2.78,3.199,0.06528875399751888,0.10186711736479945,0.6409207964893257,33.77059999999996
5666,2022-01-29 15:28:47,2022-02-10 11:56:03,2.26,2.4,1.9489,2.07,1.1596285083893476,1.1594202898550725,0.14000000000000012,-0.09999999999999987,21,2022-01-29 12:10:14,1.2735526743659948,0.11392416597664723,22,2022-01-29 12:24:34,clothes_judge,2.26,2.7769999999999997,2.85,0.11392416597664723,0.17741592402864706,0.6421304434784111,33.67059999999996
6700,2022-01-18 03:59:24,2022-01-28 19:58:19,1.235,1.85,1.23,1.84,1.0040650406504066,1.0054347826086956,0.615,0.42999999999999994,1,2022-01-17 14:27:42,1.0720338565207368,0.06796881587033021,2,2022-01-17 14:49:29,flair_dj,1.235,2.49,3.25,0.06796881587033021,0.10552480632878301,0.6441027302960421,34.10059999999996
4703,2022-01-23 17:13:46,2022-01-29 17:52:44,1.85,2.3,1.65,2.3,1.1212121212121213,1.0,0.44999999999999973,0.21999999999999975,7,2022-01-23 08:46:42,1.2472712649486506,0.12605914373652927,8,2022-01-23 09:01:35,background_matisse,1.85,2.19,3.0,0.12605914373652927,0.19434143056225597,0.6486478121099714,34.320599999999956
901,2022-02-01 04:11:29,2022-02-06 00:54:00,3.18,1.75,3.2,1.75,0.99375,1.0,-1.4300000000000002,-1.6050000000000002,27,2022-01-31 21:22:58,1.259849018295993,0.2660990182959929,29,2022-01-31 21:36:07,eye shadow_blue,3.18,3.242,3.9,0.2660990182959929,0.4074481858930967,0.6530867666344452,32.71559999999996
2134,2022-02-01 04:08:32,2022-02-03 09:21:30,3.2,2.59,3.2,2.35,1.0,1.102127659574468,-0.6100000000000003,-0.8690000000000003,27,2022-01-31 21:22:58,1.1982040265766583,0.19820402657665825,29,2022-01-31 21:36:07,necklace_leopard scarf,3.2,3.39,3.5,0.19820402657665825,0.3002722606251228,0.660081041665409,31.84659999999996
7065,2022-01-18 17:02:47,2022-02-02 18:09:33,1.75,2.45,1.6,2.45,1.09375,1.0,0.7000000000000002,0.4550000000000002,2,2022-01-18 09:23:54,1.1728047383543618,0.07905473835436183,3,2022-01-18 09:45:08,flair_bandana,1.75,2.9,2.98,0.07905473835436183,0.11742249889397892,0.6732503489449715,32.30159999999996
7120,2022-01-17 17:33:03,2022-01-30 18:37:30,1.23,2.88,1.23,2.75,1.0,1.0472727272727271,1.65,1.3619999999999999,1,2022-01-17 14:27:42,1.0735275195381884,0.07352751953818837,2,2022-01-17 14:49:29,clothes_construction,1.23,2.75,3.0,0.07352751953818837,0.10747377887575632,0.6841438005375144,33.66359999999996
9997,2022-01-17 11:42:31,2022-01-21 20:29:51,1.1,1.25,1.0,1.25,1.1,1.0,0.1499999999999999,0.02499999999999991,0,2022-01-16 22:22:13,1.1800538219508652,0.08005382195086508,1,2022-01-16 23:20:19,eye shadow_blue,1.1,2.46,2.5,0.08005382195086508,0.11683642178682194,0.6851786517129919,33.68859999999996
8882,2022-01-19 18:39:46,2022-01-22 08:34:16,1.77,1.2,1.72,1.19,1.0290697674418605,1.0084033613445378,-0.5700000000000001,-0.6900000000000001,4,2022-01-19 08:11:25,1.1036737241279793,0.07460395668611874,5,2022-01-19 08:32:45,clothes_firefighter,1.77,3.5,3.9,0.07460395668611874,0.10542626250653728,0.7076411030078269,32.99859999999996
8465,2022-01-29 20:27:17,2022-01-31 20:33:09,1.6480000000000001,3.28,2.33,3.1,0.7072961373390558,1.058064516129032,1.6319999999999997,1.3039999999999996,21,2022-01-29 12:10:14,1.0083555648397518,0.3010594275006959,22,2022-01-29 12:24:34,clothes_cowgirl,1.4,1.5,1.6480000000000001,0.3010594275006959,0.4240497740000234,0.7099624760103734,34.30259999999996
9315,2022-01-18 18:13:49,2022-01-30 03:13:56,1.8,4.0,1.635,2.468,1.1009174311926606,1.6207455429497568,2.2,1.8000000000000003,2,2022-01-18 09:23:54,1.1851918103930723,0.0842743792004117,3,2022-01-18 09:45:08,flair_baseball cap,1.8,3.1,3.33,0.0842743792004117,0.11633613379421795,0.7244041593257781,36.10259999999996
8521,2022-01-18 08:30:10,2022-01-26 21:40:12,1.3,1.52,1.23,1.499,1.056910569105691,1.0140093395597065,0.21999999999999997,0.06799999999999995,1,2022-01-17 14:27:42,1.136286443680016,0.07937587457432493,2,2022-01-17 14:49:29,flair_dual ponys,1.3,2.5,3.3,0.07937587457432493,0.10921358402948024,0.7267948880141032,36.17059999999996
7305,2022-01-17 11:36:46,2022-01-26 08:47:25,1.0,1.33,1.0,1.33,1.0,1.0,0.33000000000000007,0.19700000000000006,0,2022-01-16 22:22:13,1.086678595191102,0.08667859519110199,1,2022-01-16 23:20:19,flair_police,1.0,2.78,2.95,0.08667859519110199,0.11687509019028709,0.7416344667625798,36.36759999999996
8309,2022-01-17 01:43:58,2022-02-10 05:27:50,0.9790000000000001,2.4,0.93,2.3,1.0526881720430108,1.0434782608695652,1.4209999999999998,1.1809999999999998,0,2022-01-16 22:22:13,1.141649250585099,0.08896107854208823,1,2022-01-16 23:20:19,glasses_blue heart eyes,0.9790000000000001,2.49,3.0,0.08896107854208823,0.11871220319700429,0.7493844452912417,37.54859999999996
4450,2022-01-18 09:26:31,2022-01-21 22:27:41,1.35,1.295,1.35,1.281999,1.0,1.0101411935578732,-0.05500000000000016,-0.18450000000000016,2,2022-01-18 09:23:54,1.0805953402616597,0.08059534026165971,2,2022-01-17 14:49:29,flair_navy,1.35,2.95,3.3,0.08059534026165971,0.10730285114476196,0.7511015728084315,37.36409999999996
4621,2022-01-18 15:26:37,2022-01-19 14:43:59,1.49,1.749,1.33,1.68,1.1203007518796992,1.0410714285714286,0.2590000000000001,0.08410000000000009,2,2022-01-18 09:23:54,1.2075986131376337,0.08729786125793448,3,2022-01-18 09:45:08,flair_police,1.49,3.0,3.35,0.08729786125793448,0.11422262815445054,0.7642781703454705,37.44819999999996
3075,2022-01-21 22:58:45,2022-02-05 02:41:26,1.49,2.16,1.35,2.1599,1.1037037037037036,1.0000462984397427,0.6700000000000002,0.4540000000000001,6,2022-01-21 18:02:34,1.1940823764288797,0.09037867272517608,7,2022-01-21 18:19:19,background_pop3,1.49,3.2,3.49,0.09037867272517608,0.11396031987071384,0.7930714201900209,37.90219999999996
7759,2022-01-18 16:42:32,2022-01-18 23:24:33,1.749,1.5,1.6,1.58,1.093125,0.9493670886075949,-0.2490000000000001,-0.39900000000000013,2,2022-01-18 09:23:54,1.1888206241007246,0.09569562410072474,3,2022-01-18 09:45:08,mouth_riri,1.749,2.85,2.85,0.09569562410072474,0.11884838625617643,0.805190773852443,37.50319999999996
2562,2022-01-16 23:28:22,2022-01-18 00:03:19,1.2,2.0,0.95,1.23,1.263157894736842,1.6260162601626016,0.8,0.6000000000000001,0,2022-01-16 22:22:13,1.36851161154294,0.10535371680609806,1,2022-01-16 23:20:19,clothes_ceo,1.2,2.5,3.0,0.10535371680609806,0.13079955320145334,0.8054593018665408,38.10319999999996
9799,2022-02-01 17:35:56,2022-02-02 18:20:37,3.405,4.25,2.4,2.45,1.41875,1.7346938775510203,0.8450000000000002,0.42000000000000015,28,2022-02-01 07:59:17,1.6443489545235606,0.2255989545235606,30,2022-02-01 08:11:33,eye shadow_orange,2.59,2.9,2.9,0.2255989545235606,0.26855217544298016,0.8400563285381409,38.52319999999996
2583,2022-01-18 06:25:25,2022-02-15 11:02:51,1.28,1.77,1.23,1.7684,1.0406504065040652,1.0009047726758653,0.49,0.31299999999999994,1,2022-01-17 14:27:42,1.129687756476382,0.08903734997231694,2,2022-01-17 14:49:29,flair_hard hat,1.28,2.4,2.98,0.08903734997231694,0.10589240559036879,0.8408284756203058,38.83619999999996
3908,2022-01-18 18:54:58,2022-01-20 18:49:03,1.64,1.6,1.65,1.59,0.9939393939393939,1.0062893081761006,-0.039999999999999813,-0.19999999999999984,2,2022-01-18 09:23:54,1.0979390564807747,0.10399966254138082,3,2022-01-18 09:45:08,clothes_construction,1.64,2.5,2.5989999999999998,0.10399966254138082,0.12339942269090065,0.8427888905273594,38.63619999999996
9145,2022-01-18 04:21:51,2022-01-22 16:04:40,1.35,1.33,1.23,1.25,1.0975609756097562,1.064,-0.020000000000000018,-0.15300000000000002,1,2022-01-17 14:27:42,1.2247774770315858,0.1272165014218296,2,2022-01-17 14:49:29,necklace_heart pendant,1.35,4.75,5.0,0.1272165014218296,0.15093218612863896,0.84287191940229,38.48319999999996
842,2022-01-17 18:59:24,2022-01-22 14:26:39,1.35,1.49,1.23,1.24,1.0975609756097562,1.2016129032258065,0.1399999999999999,-0.009000000000000091,1,2022-01-17 14:27:42,1.2018415166373528,0.10428054102759665,2,2022-01-17 14:49:29,flair_heart,1.35,3.2,3.5,0.10428054102759665,0.11877933175647641,0.8779350707359976,38.47419999999996
460,2022-01-29 05:03:43,2022-01-30 13:19:53,1.89,2.8,1.849,2.69,1.0221741481882098,1.0408921933085502,0.9099999999999999,0.6299999999999999,19,2022-01-28 09:05:16,1.3042631447023385,0.28208899651412866,20,2022-01-28 09:21:28,glasses_green stunnas,1.89,1.98,2.6,0.28208899651412866,0.3198055506337277,0.8820641041255858,39.10419999999996
6930,2022-01-19 14:55:18,2022-01-23 01:46:18,1.88,1.4880000000000002,1.68,1.43,1.119047619047619,1.0405594405594407,-0.3919999999999997,-0.5407999999999997,4,2022-01-19 08:11:25,1.2336780015655893,0.1146303825179702,5,2022-01-19 08:32:45,eye shadow_red,1.88,5.0,5.0,0.1146303825179702,0.12921721871589853,0.8871138355794559,38.563399999999966
4447,2022-01-27 02:31:24,2022-02-06 23:58:48,1.55,2.0,1.499,2.0,1.0340226817878586,1.0,0.44999999999999996,0.24999999999999994,12,2022-01-26 10:35:21,1.2162140697625405,0.18219138797468193,13,2022-01-26 10:51:50,flair_dj,1.4,1.55,1.88,0.18219138797468193,0.19862569430860222,0.9172599174989591,38.813399999999966
1775,2022-01-24 22:09:00,2022-01-31 22:24:31,1.5,3.39,1.5,3.33,1.0,1.018018018018018,1.8900000000000001,1.5510000000000002,10,2022-01-24 15:31:15,1.1006030502040436,0.10060305020404359,11,2022-01-24 15:46:55,flair_leopard ears,1.5,2.5,2.65,0.10060305020404359,0.1095851381888868,0.9180355280534374,40.36439999999997
3362,2022-01-19 18:39:46,2022-01-22 09:20:53,1.78,1.2,1.72,1.19,1.0348837209302326,1.0084033613445378,-0.5800000000000001,-0.7000000000000001,4,2022-01-19 08:11:25,1.1444437223892807,0.1095600014590481,5,2022-01-19 08:32:45,flair_leopard ears,1.78,4.499,5.55,0.1095600014590481,0.11476852974991404,0.9546171036414288,39.664399999999965
806,2022-01-17 13:21:55,2022-01-29 20:11:01,1.123,2.4,1.1234,2.33,0.9996439380452199,1.0300429184549356,1.277,1.037,0,2022-01-16 22:22:13,1.1001475216973664,0.10050358365214651,1,2022-01-16 23:20:19,clothes_surgeon,1.123,2.6,2.99,0.10050358365214651,0.10491655697122329,0.957938256396584,40.701399999999964
5436,2022-01-24 20:28:58,2022-02-02 07:46:27,1.7,3.0,1.6,2.91,1.0625,1.0309278350515463,1.3,1.0,10,2022-01-24 15:31:15,1.232229510041908,0.16972951004190806,11,2022-01-24 15:46:55,background_pop2,1.7,2.1,2.2,0.16972951004190806,0.17512425679947194,0.9691947485964711,41.701399999999964
9690,2022-01-23 09:03:41,2022-02-01 02:26:19,1.68,3.275,1.65,3.0,1.0181818181818183,1.0916666666666666,1.595,1.2675,7,2022-01-23 08:46:42,1.2318017044695257,0.21361988628770745,8,2022-01-23 09:01:35,flair_leopard ears,1.68,1.92,2.0,0.21361988628770745,0.21885951433398296,0.9760594001945935,42.96889999999996
4963,2022-01-19 05:23:10,2022-01-29 12:31:23,1.45,1.865,1.58,1.84,0.9177215189873417,1.013586956521739,0.41500000000000004,0.22850000000000004,3,2022-01-18 20:12:43,1.0263020348429752,0.10858051585563355,4,2022-01-18 20:33:00,clothes_construction,1.45,2.399,2.497,0.10858051585563355,0.11010566019828653,0.9861483565885134,43.19739999999996
7379,2022-01-17 11:38:39,2022-01-24 08:21:59,1.0,1.73,1.0,1.55,1.0,1.1161290322580644,0.73,0.5569999999999999,0,2022-01-16 22:22:13,1.1124636580134375,0.1124636580134375,1,2022-01-16 23:20:19,mouth_riri,1.0,2.6,4.2,0.1124636580134375,0.11396315115157639,0.9868422983834091,43.75439999999996
7540,2022-01-17 07:30:48,2022-01-18 17:50:49,0.93,1.639,0.93,1.65,1.0,0.9933333333333334,0.709,0.5450999999999999,0,2022-01-16 22:22:13,1.1381019321082861,0.13810193210828614,1,2022-01-16 23:20:19,necklace_leopard scarf,0.93,3.29,3.5,0.13810193210828614,0.1381747815245621,0.999472773428898,44.29949999999996
8692,2022-01-18 15:44:27,2022-01-29 16:06:54,1.55,2.37,1.44,2.187,1.076388888888889,1.083676268861454,0.8200000000000001,0.5830000000000001,2,2022-01-18 09:23:54,1.1898278219778433,0.11343893308895425,3,2022-01-18 09:45:08,skin tone_red,1.55,2.79,3.0,0.11343893308895425,0.11209874695360661,1.011955406922633,44.88249999999996
9874,2022-01-18 04:28:38,2022-01-21 16:57:17,1.36,1.46,1.23,1.38,1.1056910569105691,1.0579710144927537,0.09999999999999987,-0.046000000000000124,1,2022-01-17 14:27:42,1.25428104969492,0.1485899927843508,2,2022-01-17 14:49:29,clothes_spy,1.36,4.45,4.5,0.1485899927843508,0.1445538822433,1.0279211493902154,44.83649999999996
9106,2022-01-18 15:26:12,2022-01-18 21:55:49,1.32,1.59,1.33,1.6,0.9924812030075187,0.99375,0.27,0.11099999999999999,2,2022-01-18 09:23:54,1.1008711454394626,0.10838994243194389,3,2022-01-18 09:45:08,clothes_construction,1.32,2.5,2.5989999999999998,0.10838994243194389,0.1053368207176201,1.0289843731140167,44.947499999999955
8375,2022-01-18 16:01:49,2022-02-09 20:28:53,1.5,2.24,1.4317,2.1,1.047705524900468,1.0666666666666667,0.7400000000000002,0.5160000000000002,2,2022-01-18 09:23:54,1.1666091474084546,0.11890362250798647,3,2022-01-18 09:45:08,glasses_blue heart eyes,1.5,2.5,2.75,0.11890362250798647,0.11366698313159346,1.0460700128755112,45.463499999999954
9407,2022-01-19 13:20:09,2022-01-21 22:19:22,1.8,1.2819999999999998,1.65,1.2819989999999999,1.090909090909091,1.0000007800318096,-0.5180000000000002,-0.6462000000000002,4,2022-01-19 08:11:25,1.2106236666789205,0.11971457576982947,5,2022-01-19 08:32:45,flair_curly,1.8,3.88,4.44,0.11971457576982947,0.11409690607691067,1.0492359511407963,44.81729999999995
4727,2022-01-18 11:44:33,2022-01-27 12:14:16,1.49,2.09,1.34,1.57,1.1119402985074627,1.3312101910828025,0.5999999999999999,0.3909999999999999,2,2022-01-18 09:23:54,1.2320048924348284,0.12006459392736568,3,2022-01-18 09:45:08,background_pop3,1.49,2.88,3.2,0.12006459392736568,0.1123568964371243,1.0686001281154527,45.20829999999995
3671,2022-01-17 15:19:27,2022-01-23 10:05:46,1.33,1.7990000000000002,1.16,1.65,1.1465517241379313,1.0903030303030306,0.4690000000000001,0.2891,1,2022-01-17 14:27:42,1.2880317677642248,0.14148004362629352,2,2022-01-17 14:49:29,background_flowers,1.33,3.5,3.75,0.14148004362629352,0.13196379950872622,1.072112535051236,45.49739999999995
805,2022-01-18 10:21:13,2022-01-27 06:52:04,1.3330000000000002,1.499,1.3333,1.499,0.9997749943748596,1.0,0.16599999999999993,0.01609999999999992,2,2022-01-18 09:23:54,1.1116693326959823,0.11189433832112272,3,2022-01-18 09:45:08,flair_hard hat,1.3330000000000002,2.95,3.25,0.11189433832112272,0.10326453168768103,1.0835699004527726,45.51349999999995
9836,2022-01-17 11:14:41,2022-01-23 12:48:22,0.99,1.781,0.93,1.69,1.064516129032258,1.0538461538461539,0.7909999999999999,0.6128999999999999,0,2022-01-16 22:22:13,1.2088497873523392,0.14433365832008116,1,2022-01-16 23:20:19,necklace_fashion scarf,0.99,2.95,3.29,0.14433365832008116,0.13070242218875427,1.10429214625909,46.126399999999954
